profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0.52,0,0.1,1,11,0,1,13,23,1635,1
1,0.84,0,0.21,0,19,0,1,16,94,589,1
1,0.07,4,0.07,0,76,0,1,261,9500,675,0
1,0.25,3,0.03,0,147,1,1,622,1486,723,0
1,0.21,2,0.03,0,35,1,0,257,6309,546,0
1,0.22,3,0.08,0,47,0,1,900,9542,286,0
0,0.62,1,0.04,1,12,0,0,7,31,1837,1
0,0.64,1,0.06,1,15,0,0,12,57,103,1
0,0.54,0,0.45,0,20,0,0,18,23,1818,1
0,0.55,0,0.48,1,13,0,1,17,65,745,1
1,0.25,2,0.08,1,21,1,1,725,5404,502,0
0,0.9,0,0.1,1,20,0,1,9,31,1298,1
1,0.22,2,0.09,0,67,1,0,120,7246,611,0
1,0.06,3,0.01,0,73,0,0,259,1512,967,0
0,0.86,0,0.23,1,14,0,0,2,20,436,1
1,0.09,4,0.05,1,94,1,1,709,4224,347,0
1,0.59,1,0.14,1,9,0,1,16,67,404,1
0,0.52,1,0.28,0,5,0,0,7,47,1349,1
1,0.17,1,0.01,0,101,0,1,266,2328,789,0
1,0.11,2,0.07,0,89,0,1,82,6004,779,0
0,0.62,1,0.43,1,17,0,0,16,21,1758,1
1,0.28,2,0.06,1,64,0,1,182,9900,686,0
0,0.53,0,0.15,1,7,0,0,3,60,1017,1
1,0.21,2,0.03,0,36,0,1,407,7482,968,0
1,0.01,3,0.05,0,86,0,0,225,6856,720,0
0,0.54,1,0.3,0,8,1,1,11,93,907,1
0,0.69,0,0.39,0,6,0,1,9,79,1642,1
1,0.89,1,0.18,1,7,0,1,6,89,1403,1
1,0.09,1,0.04,0,48,0,1,438,1921,177,0
1,0.18,1,0.06,0,123,1,1,320,7386,550,0
0,0.74,0,0.22,0,14,0,1,19,40,818,1
1,0.24,2,0.1,0,49,0,1,797,1513,267,0
1,0.2,4,0.02,1,99,0,0,581,1054,949,0
1,0.3,4,0.04,0,101,1,0,201,6605,252,0
0,0.54,0,0.39,1,14,0,0,19,12,1559,1
0,0.56,1,0.46,1,7,1,0,11,81,1496,1
1,0.06,1,0.08,0,125,1,0,273,7029,959,0
0,0.81,1,0.18,1,19,0,1,4,97,647,1
1,0.16,3,0.1,0,148,1,1,495,4784,500,0
0,0.55,1,0.35,0,13,0,1,10,54,1480,1
1,0.05,2,0.05,0,46,1,1,543,6346,964,0
0,0.53,0,0.14,1,5,0,0,14,54,530,1
1,0.2,4,0.02,1,86,1,1,831,434,182,0
1,0.24,3,0.09,0,71,1,1,669,3614,649,0
1,0.27,2,0.05,0,74,0,0,914,1905,533,0
1,0.99,0,0.17,1,5,1,0,0,49,1586,1
1,0.08,3,0.04,1,41,1,1,570,2149,909,0
1,0.8,1,0.04,1,19,0,0,16,78,1746,1
1,0.03,4,0.09,1,42,1,1,227,2125,971,0
0,0.56,1,0.3,0,1,0,1,9,97,1314,1
0,0.7,0,0.13,0,9,0,1,0,87,1527,1
1,0.02,3,0.01,0,54,0,1,992,6013,784,0
1,0.05,2,0.1,0,125,0,1,490,7631,750,0
0,0.76,1,0.35,1,19,0,1,1,50,1550,1
0,0.67,1,0.22,1,1,1,0,6,41,1191,1
0,0.67,0,0.17,1,8,0,1,9,91,703,1
1,0.04,3,0.07,0,53,1,1,491,8239,476,0
1,0.09,3,0.08,0,116,1,1,603,3759,219,0
1,0.3,3,0.09,0,139,1,1,727,7395,740,0
1,0.07,4,0.06,0,105,0,1,667,2976,675,0
1,0.56,1,0.05,1,16,0,1,9,82,1615,1
1,0.6,1,0.05,1,10,0,0,10,35,1588,1
1,0.19,3,0.04,0,31,1,1,540,7729,753,0
1,0.06,4,0.1,0,83,1,0,393,6241,912,0
0,0.97,0,0.16,1,11,0,1,9,39,730,1
1,0.09,3,0.09,0,72,1,1,365,6592,962,0
0,0.77,1,0.49,1,9,0,0,8,95,999,1
1,0.25,2,0.0,0,38,1,1,88,6816,971,0
1,0.03,4,0.08,0,106,0,1,653,4626,649,0
0,0.59,1,0.15,1,9,0,1,3,20,1396,1
0,0.75,1,0.01,1,2,0,0,6,92,1166,1
1,0.62,1,0.11,0,18,0,1,2,12,624,1
0,0.7,1,0.38,1,2,1,1,10,18,1113,1
1,0.27,3,0.06,0,91,1,1,844,6967,609,0
1,0.23,2,0.04,0,94,1,1,165,7404,149,0
0,0.96,1,0.41,1,4,0,1,20,62,1928,1
0,0.61,0,0.46,1,11,0,0,9,85,1154,1
1,0.09,1,0.09,0,39,1,0,318,6018,510,0
0,0.63,1,0.42,1,19,0,1,12,41,1826,1
1,0.68,0,0.3,1,6,0,1,18,57,1964,1
0,0.97,0,0.19,1,7,0,1,11,73,1560,1
1,0.67,1,0.11,1,7,0,0,3,88,412,1
1,0.17,3,0.07,0,21,1,1,427,8559,540,0
0,0.51,1,0.41,1,6,0,0,16,41,846,1
1,0.29,1,0.04,0,129,0,0,968,7938,977,0
0,0.76,1,0.4,0,19,0,0,2,38,1473,1
1,0.07,4,0.07,0,59,1,1,794,4437,977,0
0,0.84,1,0.46,1,18,0,0,19,22,1353,1
0,0.93,0,0.31,1,12,0,0,15,55,608,1
0,0.8,1,0.16,1,3,0,0,20,42,1101,1
1,0.29,3,0.09,0,73,1,0,630,6664,719,0
1,0.26,4,0.06,0,26,0,1,999,2319,281,0
1,0.02,3,0.08,0,31,1,1,527,5070,948,0
1,0.22,4,0.05,0,106,1,1,965,311,509,0
1,0.21,3,0.04,0,36,0,0,527,6508,634,0
0,0.73,1,0.36,1,6,0,0,16,51,1577,1
1,0.59,0,0.45,0,16,0,0,3,12,1397,1
0,0.52,1,0.19,0,8,0,0,5,58,141,1
1,0.19,2,0.07,0,138,0,1,493,3857,351,0
1,0.6,1,0.29,1,0,0,1,4,19,585,1
1,0.18,4,0.08,0,75,0,1,231,6397,164,0
1,0.21,3,0.02,0,65,0,1,354,5366,263,0
1,0.16,1,0.04,0,94,1,1,65,7683,838,0
0,0.74,1,0.38,1,0,0,0,16,13,567,1
0,0.61,0,0.06,1,17,0,1,19,80,1047,1
1,0.27,3,0.0,0,121,1,0,382,7586,376,0
1,0.54,0,0.19,1,19,0,1,10,34,1918,1
1,0.69,0,0.25,1,4,0,0,8,91,1425,1
1,0.18,4,0.07,0,72,0,0,604,1780,745,0
0,0.63,1,0.32,1,8,0,0,12,70,1599,1
0,0.86,0,0.25,1,14,0,1,10,46,327,1
1,0.26,3,0.01,1,71,0,1,894,8193,989,0
1,0.22,4,0.05,0,142,1,1,985,2488,287,0
0,0.58,1,0.04,1,13,0,0,17,15,855,1
1,0.76,0,0.2,1,13,0,1,16,67,1476,1
1,0.29,3,0.09,0,64,1,1,888,5420,551,0
1,0.26,4,0.03,0,35,0,0,374,927,319,0
1,0.72,0,0.34,1,17,0,0,18,52,224,1
1,0.23,3,0.05,0,146,0,1,723,3487,710,0
1,0.02,4,0.09,1,73,0,0,100,2219,965,0
1,0.04,3,0.02,0,79,0,1,576,2084,881,0
1,0.26,4,0.03,0,36,1,1,652,9516,771,0
0,0.86,0,0.13,1,16,0,0,0,27,272,1
1,0.23,1,0.04,0,103,0,1,108,2313,712,0
0,0.92,1,0.34,1,8,0,1,9,15,1843,1
1,0.92,0,0.35,1,19,0,0,17,43,576,1
1,0.13,1,0.0,0,134,1,1,153,4679,967,0
1,0.23,2,0.03,0,83,1,0,879,3712,362,0
1,0.25,1,0.01,0,32,0,0,607,1786,721,0
1,0.9,1,0.45,0,18,0,1,14,50,953,1
1,0.06,4,0.05,0,24,1,0,380,4963,137,0
0,0.9,1,0.46,1,8,0,1,2,79,713,1
1,0.14,2,0.09,0,55,1,1,114,9473,190,0
1,0.97,0,0.45,1,16,0,0,7,24,1512,1
0,0.64,0,0.37,1,19,0,1,10,38,1721,1
0,0.62,1,0.13,0,13,0,0,6,38,1352,1
1,0.05,2,0.09,0,130,1,1,348,6388,877,0
0,0.54,1,0.33,1,16,0,0,18,62,939,1
1,0.26,1,0.09,0,149,1,1,969,5870,673,0
0,0.57,1,0.1,1,0,0,0,1,48,1372,1
1,0.24,4,0.1,0,93,1,0,347,6067,429,0
0,0.74,0,0.35,1,20,0,1,1,34,1009,1
1,0.11,4,0.08,0,100,1,1,85,8579,879,0
1,0.1,3,0.05,0,145,1,1,868,4844,856,0
1,0.08,1,0.01,1,42,0,1,214,2013,617,0
1,0.13,2,0.07,0,139,0,1,263,5943,104,0
1,0.06,4,0.09,1,107,1,0,906,5538,282,0
1,0.17,1,0.02,0,51,0,1,486,4336,169,0
1,0.7,1,0.38,1,7,0,1,14,44,1436,1
1,0.3,3,0.07,0,120,0,0,437,5998,175,0
1,0.15,4,0.04,0,92,0,0,756,6082,397,0
1,0.05,1,0.06,0,39,0,1,431,1255,407,0
0,0.85,1,0.03,1,0,0,1,1,76,788,1
0,0.56,1,0.45,0,11,0,1,20,76,640,1
1,0.67,1,0.16,1,10,0,0,2,61,658,1
1,0.25,3,0.06,0,39,0,0,767,256,393,0
1,0.08,2,0.06,0,118,1,0,758,1075,222,0
1,0.83,0,0.22,1,2,0,0,17,17,1455,1
1,0.52,1,0.4,1,20,0,1,16,51,1417,1
0,0.57,0,0.18,1,7,0,1,5,45,615,1
1,0.06,4,0.03,0,96,0,1,77,5915,591,0
1,0.18,2,0.03,1,104,0,1,840,1042,854,0
1,0.67,1,0.21,1,0,0,0,3,47,793,1
1,0.26,4,0.06,0,93,1,0,368,6216,469,0
0,0.98,0,0.46,1,2,0,0,8,98,1547,1
0,0.77,1,0.29,0,2,0,0,12,61,1089,1
0,0.61,1,0.05,1,1,0,0,8,63,1247,1
0,0.85,0,0.39,1,5,0,1,9,43,562,1
1,0.92,0,0.08,1,10,0,0,2,60,1164,1
1,0.94,0,0.15,0,16,0,1,1,56,624,1
1,0.72,0,0.28,0,20,0,1,5,64,1849,1
1,0.89,1,0.31,1,8,0,0,18,97,757,1
1,0.11,4,0.09,0,143,1,1,141,6344,510,0
0,0.73,1,0.34,1,10,0,1,9,36,1705,1
1,0.06,4,0.01,1,141,0,1,682,2565,480,0
1,0.75,1,0.2,1,19,0,0,12,71,1503,1
1,0.91,0,0.15,1,13,0,0,16,30,622,1
0,0.83,0,0.4,1,0,0,0,4,94,1527,1
1,0.23,4,0.02,0,57,0,1,574,3858,964,0
1,0.29,1,0.06,1,145,0,1,160,6159,726,0
0,0.91,0,0.15,1,19,0,0,16,41,1809,1
1,0.03,4,0.01,0,134,0,1,994,8142,133,0
0,0.56,1,0.04,1,17,0,1,0,45,1503,1
1,0.85,1,0.47,1,19,0,0,9,38,509,1
1,0.15,3,0.03,0,71,0,1,759,3928,376,0
1,0.04,1,0.09,0,42,0,1,702,3946,513,0
1,0.12,3,0.1,0,45,0,1,592,4053,220,0
1,0.25,4,0.06,1,51,1,0,878,3688,572,0
0,0.89,1,0.23,1,20,0,0,20,74,1504,1
1,0.68,1,0.08,1,3,0,1,5,31,1009,1
1,0.64,1,0.34,1,3,0,1,14,24,1429,1
0,0.96,0,0.5,1,10,1,0,3,96,1191,1
0,0.89,1,0.09,0,8,0,0,0,43,1736,1
0,0.9,0,0.24,1,6,0,0,6,54,1119,1
1,0.19,3,0.03,0,131,0,1,581,2031,778,0
1,0.29,3,0.05,0,91,0,1,766,9135,545,0
1,0.22,3,0.0,1,142,1,1,365,9465,702,0
0,0.63,0,0.18,1,0,0,1,5,75,862,1
1,0.3,4,0.08,0,30,1,1,918,2798,173,0
1,0.01,3,0.06,0,56,1,0,853,4829,238,0
1,0.18,1,0.07,0,56,0,0,462,9965,715,0
1,0.08,4,0.0,0,24,0,1,975,787,179,0
0,0.51,0,0.5,1,1,1,0,0,15,226,1
1,0.03,4,0.07,0,92,0,1,947,5319,481,0
0,0.52,0,0.07,1,5,1,0,7,18,630,1
1,0.14,3,0.04,0,85,0,1,197,3369,265,0
1,0.27,1,0.06,0,62,0,1,831,3935,116,0
1,0.85,0,0.19,1,20,0,0,1,28,1182,1
1,0.03,1,0.01,0,28,0,1,241,4935,393,0
1,0.76,0,0.19,0,13,0,0,14,59,628,1
0,0.54,1,0.07,0,8,1,0,18,87,1756,1
1,0.16,4,0.09,1,61,1,1,783,8556,915,0
1,0.24,4,0.03,0,98,1,1,708,8696,522,0
0,0.69,1,0.18,0,7,0,0,0,64,571,1
1,0.29,3,0.05,0,129,0,0,325,3762,564,0
0,0.75,0,0.44,1,8,0,1,15,51,648,1
0,0.52,0,0.22,1,14,0,0,6,14,175,1
1,0.13,2,0.05,0,72,0,0,829,9841,165,0
1,0.08,4,0.08,0,26,0,1,324,3707,124,0
1,0.18,3,0.06,0,124,1,1,480,4696,175,0
1,0.85,1,0.41,0,0,0,0,20,27,1592,1
1,0.65,1,0.21,1,1,0,1,1,20,1466,1
0,0.74,1,0.22,0,13,0,1,17,65,1983,1
1,0.15,2,0.1,0,110,0,1,555,736,386,0
1,0.1,2,0.06,0,116,1,1,936,8927,834,0
0,0.78,0,0.12,1,6,0,0,18,88,1348,1
1,0.26,2,0.02,0,104,1,0,375,5354,676,0
0,0.52,0,0.4,1,13,0,1,3,94,1222,1
1,0.27,3,0.07,0,25,1,1,239,8006,102,0
0,0.7,0,0.02,1,17,0,0,1,66,1538,1
1,0.13,2,0.01,1,102,0,0,617,6465,383,0
1,0.28,2,0.09,0,42,0,1,119,4246,186,0
0,0.92,1,0.17,1,0,0,1,10,17,809,1
0,0.87,0,0.4,1,19,0,0,13,81,574,1
1,0.26,3,0.1,0,71,0,1,626,1839,348,0
1,0.15,4,0.07,0,140,1,0,816,915,534,0
1,0.17,4,0.08,0,37,0,0,999,910,368,0
1,0.26,2,0.04,0,50,0,0,57,7251,596,0
0,0.91,1,0.11,1,11,0,0,19,32,1486,1
1,0.19,2,0.05,0,142,1,1,103,9600,423,0
0,0.92,1,0.27,1,7,0,0,7,44,688,1
1,0.29,3,0.01,0,65,1,1,559,2478,384,0
1,0.11,2,0.09,0,91,0,0,870,4778,321,0
1,0.74,0,0.05,1,0,0,1,9,14,698,1
1,0.69,0,0.32,1,4,0,0,17,37,1779,1
1,0.63,0,0.31,1,15,0,1,18,29,1150,1
1,0.06,3,0.04,0,25,0,1,118,1465,900,0
0,0.94,0,0.11,1,16,1,1,20,32,1029,1
1,0.26,1,0.04,0,92,1,1,458,3181,668,0
1,0.07,4,0.1,1,116,0,1,982,1501,475,0
0,0.98,1,0.39,1,10,1,1,4,85,1329,1
1,0.13,3,0.1,0,27,0,1,662,1008,576,0
1,0.17,3,0.05,0,34,1,0,641,5864,916,0
0,0.61,0,0.35,1,17,0,0,13,66,1937,1
0,0.61,0,0.38,1,2,0,1,15,80,630,1
0,0.97,1,0.27,1,12,0,1,12,63,1851,1
0,0.77,1,0.37,0,20,0,0,3,24,553,1
1,0.59,0,0.29,1,4,0,0,14,25,1148,1
0,0.69,1,0.35,0,15,0,0,5,85,275,1
0,0.68,0,0.35,1,8,0,1,4,92,1334,1
0,0.67,1,0.15,1,5,0,0,19,77,1124,1
0,0.97,0,0.32,0,11,0,1,16,85,968,1
0,0.7,0,0.08,0,15,0,1,6,38,183,1
1,0.76,1,0.19,1,20,0,1,2,92,1899,1
0,0.65,1,0.3,1,2,0,0,9,91,834,1
0,0.89,1,0.33,1,18,0,0,8,29,682,1
1,0.18,1,0.05,1,118,1,0,727,9553,865,0
1,0.2,3,0.06,0,47,1,0,689,5259,488,0
0,0.69,0,0.17,0,9,0,0,6,86,532,1
1,0.21,4,0.06,0,55,0,1,69,1170,369,0
0,0.85,1,0.26,0,20,0,0,18,67,192,1
0,0.8,1,0.26,1,15,0,0,8,27,747,1
0,0.86,1,0.39,0,18,0,1,2,36,179,1
0,0.87,1,0.26,1,11,0,0,11,37,759,1
1,0.24,2,0.1,0,69,0,0,357,4671,941,0
1,0.81,1,0.18,0,0,0,0,15,59,366,1
1,0.27,1,0.0,0,111,0,0,635,6316,711,0
1,0.03,2,0.07,0,85,1,1,909,6863,885,0
0,0.82,0,0.35,1,12,0,0,20,97,1236,1
1,0.18,2,0.07,0,49,0,1,487,3249,431,0
0,0.68,0,0.32,1,1,0,0,9,46,1860,1
0,0.98,1,0.48,1,18,0,1,2,29,939,1
1,0.92,1,0.47,1,19,0,1,13,39,1126,1
0,0.89,0,0.32,1,1,0,1,1,69,1767,1
0,0.85,1,0.32,1,17,0,1,5,89,469,1
0,0.9,1,0.43,1,17,0,0,17,51,300,1
0,0.57,1,0.37,0,7,0,0,7,37,984,1
1,0.85,0,0.32,1,20,0,1,5,64,1272,1
1,0.05,2,0.03,0,107,0,1,945,5076,719,0
1,0.84,0,0.19,1,16,0,0,16,21,240,1
0,0.77,1,0.17,1,10,0,0,19,83,1464,1
0,0.54,0,0.15,1,2,0,0,9,32,1716,1
1,0.11,1,0.06,0,39,1,0,693,4860,289,0
1,0.16,1,0.03,0,98,1,1,398,1421,791,0
1,0.54,0,0.23,1,20,0,1,16,71,397,1
1,0.07,2,0.0,0,30,0,1,634,7842,971,0
1,0.5,1,0.1,1,1,0,1,1,47,645,1
0,0.98,1,0.12,0,16,0,0,10,39,1748,1
1,0.06,2,0.03,1,137,1,1,675,5913,673,0
0,0.86,0,0.32,1,8,0,0,8,13,511,1
1,0.19,4,0.06,0,109,1,1,976,6713,103,0
1,0.22,3,0.1,0,37,1,1,483,3451,845,0
0,0.76,1,0.25,0,8,0,1,16,60,731,1
0,0.8,1,0.36,1,17,0,1,5,19,147,1
0,0.51,1,0.2,1,14,0,0,5,89,312,1
1,0.07,3,0.09,0,101,0,1,180,8540,498,0
1,0.2,4,0.03,0,125,1,1,294,2340,952,0
1,0.25,2,0.01,0,107,0,1,831,7603,163,0
1,0.13,2,0.08,0,141,0,1,602,3912,520,0
1,0.3,1,0.01,0,105,0,0,578,7605,179,0
1,0.87,1,0.4,1,8,0,0,4,14,424,1
1,0.91,0,0.27,0,17,0,1,17,33,620,1
0,0.77,0,0.25,0,18,0,1,7,28,812,1
0,0.98,0,0.2,1,4,0,0,6,75,1518,1
1,0.91,0,0.07,1,17,0,1,0,82,1492,1
1,0.09,1,0.04,1,73,1,0,559,5891,769,0
0,0.81,0,0.46,1,17,0,0,10,99,637,1
1,0.15,3,0.1,0,35,1,1,257,9551,165,0
0,0.74,1,0.16,1,1,1,0,16,47,277,1
0,0.78,1,0.43,1,7,0,1,19,61,877,1
1,1.0,0,0.16,0,2,0,0,9,56,315,1
0,0.68,1,0.21,1,0,1,0,15,30,1828,1
0,0.85,0,0.21,1,12,1,1,5,50,1547,1
1,0.3,2,0.08,0,148,0,1,495,4395,914,0
1,0.23,2,0.06,0,141,1,0,124,2581,516,0
0,0.58,0,0.18,1,7,0,0,15,10,1100,1
1,0.62,0,0.34,1,5,0,0,18,79,1121,1
0,0.7,0,0.47,1,15,0,0,15,40,1443,1
0,0.89,1,0.44,0,5,0,1,1,69,1778,1
1,0.22,3,0.07,0,121,1,0,84,2439,761,0
0,0.93,1,0.29,1,0,0,0,14,25,1530,1
1,0.28,4,0.0,0,125,0,0,171,1180,721,0
1,0.16,2,0.03,0,135,0,0,938,1557,741,0
1,0.29,4,0.01,0,66,0,1,202,9480,597,0
0,0.8,1,0.48,1,1,0,0,6,92,372,1
1,0.19,3,0.09,0,144,0,0,925,8232,791,0
1,0.63,0,0.13,1,20,1,0,0,24,1659,1
1,0.13,4,0.07,0,41,1,1,188,7750,444,0
1,0.09,4,0.03,0,111,0,0,760,5922,788,0
0,0.64,1,0.17,1,16,0,0,6,27,1935,1
0,0.53,0,0.22,1,18,0,0,8,59,1523,1
1,0.16,3,0.01,0,35,0,1,100,6883,142,0
0,0.76,0,0.09,1,10,0,0,17,69,1055,1
1,0.15,2,0.02,0,73,1,0,779,1926,256,0
1,0.21,2,0.09,0,63,0,1,181,733,423,0
0,0.8,0,0.04,1,2,1,0,11,65,1624,1
1,0.11,1,0.04,0,90,0,1,606,2452,254,0
1,0.16,4,0.02,0,43,1,0,958,5647,455,0
1,0.28,3,0.01,0,117,1,1,770,3553,135,0
1,0.16,1,0.09,0,107,0,1,961,768,427,0
1,0.1,2,0.08,0,24,0,0,792,2492,267,0
1,0.67,0,0.08,1,8,0,0,0,72,922,1
0,0.87,1,0.05,0,14,0,0,18,59,1049,1
1,0.08,2,0.1,0,99,0,1,800,2110,542,0
1,0.04,3,0.07,0,46,1,1,129,3193,500,0
0,0.71,0,0.06,1,6,0,0,20,63,1372,1
0,0.97,1,0.08,0,11,0,0,10,94,1127,1
1,0.79,1,0.29,1,10,1,1,10,96,1938,1
0,0.85,0,0.25,1,11,0,1,10,32,1567,1
1,0.2,4,0.09,0,100,0,1,140,3768,961,0
0,0.98,0,0.42,1,11,0,1,18,59,1103,1
1,0.26,2,0.09,0,97,1,0,828,4735,883,0
1,0.27,2,0.03,0,68,0,0,360,5307,179,0
1,0.14,4,0.08,0,45,0,0,668,1428,567,0
1,0.04,1,0.07,0,21,0,1,219,807,918,0
1,0.13,4,0.1,0,36,0,0,544,871,246,0
1,0.24,2,0.07,0,86,0,1,224,8369,376,0
0,0.61,0,0.17,0,3,0,0,10,39,1343,1
0,0.83,1,0.33,1,1,0,1,17,55,1453,1
1,0.13,2,0.06,0,134,0,1,451,6758,331,0
0,0.97,0,0.37,1,4,0,0,3,21,379,1
1,0.09,2,0.02,0,84,0,1,150,680,646,0
0,0.77,1,0.06,1,7,0,0,5,86,1255,1
0,0.79,0,0.04,1,19,0,1,19,44,284,1
1,0.14,4,0.09,1,130,0,1,719,9216,184,0
1,0.53,0,0.15,1,9,0,0,7,16,242,1
0,0.92,0,0.19,0,7,0,1,5,87,1130,1
1,0.18,4,0.0,0,95,1,0,434,8989,585,0
0,0.85,1,0.19,1,3,0,0,13,15,1797,1
1,0.02,1,0.01,0,25,1,1,122,5173,739,0
1,0.22,4,0.03,0,94,1,1,969,5397,305,0
0,0.99,0,0.48,0,4,0,0,14,88,545,1
0,0.66,0,0.08,1,11,0,0,0,43,950,1
1,0.13,2,0.05,0,102,1,1,629,2905,667,0
1,0.06,3,0.09,0,121,1,1,156,255,646,0
1,0.19,2,0.08,0,24,1,1,586,4381,766,0
1,0.23,2,0.1,0,115,1,1,137,7261,175,0
0,0.67,0,0.36,0,16,0,1,5,38,1095,1
0,0.56,1,0.03,1,9,0,0,8,99,1225,1
1,0.99,0,0.48,1,2,0,1,0,53,696,1
0,0.76,0,0.43,1,1,1,0,14,29,1854,1
1,0.16,3,0.03,0,85,1,1,638,8991,291,0
0,0.97,0,0.28,1,12,0,1,15,51,641,1
0,0.59,0,0.05,1,19,0,0,12,58,1813,1
1,0.22,1,0.05,0,114,1,0,798,3413,433,0
1,0.25,2,0.07,0,45,1,1,472,8529,471,0
1,0.03,1,0.01,0,150,1,0,480,1198,183,0
1,0.26,4,0.06,0,144,1,1,309,8864,703,0
0,0.76,0,0.22,0,8,0,0,16,11,2000,1
1,0.92,0,0.44,1,14,1,0,11,50,1150,1
1,0.19,4,0.0,1,45,1,1,955,1232,640,0
1,0.06,2,0.02,0,140,1,0,738,9628,853,0
1,0.22,2,0.05,0,31,0,0,625,5819,330,0
0,0.69,0,0.3,0,4,0,1,1,15,1677,1
1,0.25,3,0.02,0,39,1,0,812,1488,498,0
1,0.03,2,0.06,0,119,0,1,663,8947,743,0
1,0.02,2,0.03,0,110,1,1,766,8115,919,0
1,0.28,1,0.08,0,43,0,1,562,4762,434,0
1,0.02,2,0.04,0,70,0,1,342,6105,981,0
1,0.01,1,0.08,1,53,1,0,226,765,535,0
1,0.18,1,0.08,0,105,0,1,439,8371,332,0
1,0.23,2,0.07,0,72,0,0,952,2443,640,0
1,0.76,1,0.21,1,13,0,1,13,22,468,1
0,0.58,0,0.06,1,20,0,0,7,74,627,1
0,0.6,0,0.25,0,3,0,0,19,81,1542,1
0,0.82,0,0.09,1,11,0,1,6,68,1846,1
1,0.15,4,0.06,0,110,0,1,140,6798,951,0
1,0.06,4,0.07,0,28,0,1,873,3722,636,0
1,0.25,3,0.01,0,103,1,0,56,302,385,0
0,0.51,0,0.08,1,15,0,0,4,55,598,1
1,0.76,0,0.08,1,3,0,0,20,52,808,1
1,0.21,3,0.07,0,75,0,1,351,9361,196,0
1,0.25,2,0.05,0,71,0,1,843,3255,425,0
1,0.6,1,0.05,1,18,0,1,14,18,244,1
0,0.67,0,0.27,1,2,0,0,17,19,1599,1
1,0.94,0,0.28,1,5,0,0,18,60,1007,1
1,0.05,3,0.01,0,74,0,0,58,6339,418,0
0,0.68,1,0.3,1,3,0,0,7,17,1803,1
1,0.26,1,0.02,0,48,0,1,455,2133,335,0
0,0.63,0,0.37,1,6,0,0,4,66,1135,1
0,0.76,1,0.18,1,16,0,0,14,71,1348,1
1,0.21,2,0.08,0,102,1,0,506,3270,139,0
0,0.86,1,0.44,1,17,1,0,4,79,1593,1
1,0.27,4,0.05,1,75,1,1,691,5731,254,0
0,0.71,0,0.05,1,1,0,0,19,61,1381,1
1,0.01,3,0.08,0,63,0,0,316,7199,483,0
0,0.68,0,0.02,1,13,0,1,9,74,876,1
0,0.67,1,0.06,1,19,0,0,8,15,1905,1
1,0.29,3,0.05,0,116,1,0,484,3667,515,0
0,0.58,1,0.04,0,14,0,0,18,57,1055,1
1,0.23,1,0.01,0,92,1,1,322,8676,233,0
0,0.75,0,0.19,1,12,0,0,5,25,1941,1
1,0.16,3,0.07,0,64,1,1,789,7184,879,0
0,0.94,0,0.3,0,7,0,0,3,20,660,1
0,0.78,0,0.37,1,12,0,0,15,59,301,1
1,0.07,2,0.1,1,68,1,0,577,7462,314,0
0,0.55,1,0.26,1,16,0,0,19,55,1545,1
0,0.84,1,0.16,1,8,0,0,1,63,1690,1
0,0.98,0,0.16,1,10,0,0,20,13,1427,1
0,0.83,0,0.14,1,13,0,1,2,76,510,1
1,0.13,2,0.08,0,99,0,1,409,9775,728,0
1,0.19,2,0.05,0,71,1,1,994,9058,407,0
1,0.29,3,0.02,0,45,0,1,633,8494,126,0
0,0.85,0,0.02,1,7,0,1,19,61,1385,1
1,0.27,1,0.1,0,81,1,1,702,5991,559,0
1,0.09,4,0.07,0,89,1,1,887,4293,242,0
1,0.11,1,0.03,0,31,0,1,243,2960,955,0
0,0.59,0,0.24,1,19,0,1,15,29,561,1
0,0.58,1,0.34,1,1,0,1,3,88,1598,1
0,0.51,1,0.03,1,17,0,0,14,33,1897,1
1,0.27,2,0.04,0,132,1,1,962,2114,665,0
1,0.86,1,0.11,1,8,0,1,12,40,466,1
1,0.74,0,0.44,1,3,0,0,0,70,1786,1
0,0.64,1,0.32,1,5,0,0,14,48,1994,1
1,0.72,0,0.3,1,17,0,0,16,20,1020,1
1,0.21,1,0.03,0,81,1,1,900,1435,890,0
1,0.5,1,0.24,0,1,0,0,17,56,999,1
1,0.91,1,0.37,1,15,0,1,4,100,107,1
1,0.15,4,0.06,0,25,1,0,750,2899,122,0
0,0.83,0,0.4,1,7,0,0,8,12,1979,1
1,0.15,1,0.02,1,93,1,1,599,8719,441,0
1,0.14,3,0.0,0,21,1,1,146,7504,196,0
0,0.53,1,0.26,0,17,0,0,7,51,1294,1
1,0.08,2,0.06,0,106,1,1,271,9204,186,0
0,0.6,1,0.25,0,13,0,0,3,61,593,1
1,0.84,1,0.35,0,14,0,1,15,28,1328,1
1,0.29,3,0.09,0,108,1,1,318,1252,525,0
0,0.6,1,0.13,1,3,0,1,1,90,503,1
0,0.68,1,0.09,1,1,0,0,12,45,1053,1
1,0.13,3,0.02,0,47,0,1,659,6271,854,0
1,0.07,1,0.01,0,56,0,0,421,4810,718,0
0,0.95,0,0.32,1,12,1,0,17,59,562,1
1,0.24,1,0.09,0,131,0,1,982,2710,970,0
1,0.1,4,0.05,0,88,1,1,873,7887,812,0
1,0.68,0,0.3,1,1,0,0,3,17,373,1
